elapsed_s	offset_ns	freq_ppb
32441.000	-1	10568
32442.000	-3	10566
32443.000	-8	10560
32444.000	5	10570
32445.000	-6	10561
32446.000	-6	10559
32447.000	1	10564
32448.000	-10	10553
32449.000	-3	10557
32450.000	-1	10559
32451.000	1	10560
32452.000	-6	10554
32453.000	0	10558
32454.000	-4	10554
32455.000	-4	10553
32456.000	3	10558
32457.000	-8	10548
32458.000	3	10557
32459.000	-6	10549
32460.000	-1	10552
32461.000	0	10553
32462.000	-5	10548
32463.000	0	10551
32464.000	-4	10547
32465.000	-4	10546
32466.000	-3	10546
32467.000	-1	10547
32468.000	-1	10547
32469.000	0	10547
32470.000	-1	10546
32471.000	0	10547
32472.000	-6	10541
32473.000	7	10552
32474.000	2	10549
32475.000	6	10554
32476.000	-7	10543
32477.000	3	10551
32478.000	-6	10542
32479.000	-2	10545
32480.000	1	10547
32481.000	1	10547
32482.000	-6	10541
32483.000	1	10546
32484.000	2	10547
32485.000	-11	10535
32486.000	1	10543
32487.000	-8	10535
32488.000	5	10545
32489.000	0	10542
32490.000	-8	10534
32491.000	-1	10538
32492.000	8	10547
32493.000	-11	10531
32494.000	-1	10537
32495.000	2	10540
32496.000	-3	10536
32497.000	-5	10533
32498.000	-3	10533
32499.000	-8	10527
32500.000	5	10538
32501.000	2	10536
32502.000	0	10535
32503.000	-7	10528
32504.000	-1	10532
32505.000	1	10534
32506.000	2	10535
32507.000	-5	10528
32508.000	-5	10527
32509.000	2	10532
32510.000	-3	10528
32511.000	4	10534
32512.000	-2	10529
32513.000	-4	10527
32514.000	4	10534
32515.000	4	10535
32516.000	-2	10530
32517.000	2	10533
32518.000	3	10535
32519.000	-11	10522
32520.000	-5	10525
32521.000	-1	10527
32522.000	0	10528
32523.000	6	10534
32524.000	0	10530
32525.000	-1	10529
32526.000	-2	10527
32527.000	5	10534
32528.000	0	10530
32529.000	-3	10527
32530.001	-2	10527
32531.000	5	10534
32532.000	-1	10529
32533.000	-2	10528
32534.000	-8	10521
32535.000	5	10532
32536.000	1	10529
32537.000	-1	10528
32538.000	6	10534
32539.000	0	10530
32540.000	-3	10527
32541.000	4	10533
32542.000	-1	10529
32543.000	4	10534
32544.000	-2	10529
32545.000	-4	10527
32546.000	-3	10527
32547.001	-1	10528
32548.001	-1	10527
32549.001	-1	10527
32550.001	0	10528
32551.001	-6	10522
32552.001	0	10526
32553.001	-4	10522
32554.001	-5	10520
32555.001	-3	10520
32556.001	-2	10520
32557.001	-1	10521
32558.001	0	10521
32559.001	0	10521
32560.001	7	10528
32561.001	-6	10518
32562.001	-3	10519
32563.001	-6	10515
32564.001	1	10520
32565.001	-5	10514
32566.001	9	10527
32567.001	-3	10518
32568.001	-5	10515
32569.001	-5	10513
32570.001	4	10521
32571.001	-8	10510
32572.001	-3	10512
32573.001	0	10515
32574.001	0	10515
32575.001	1	10516
32576.001	-6	10509
32577.000	-6	10507
32578.001	2	10513
32579.001	4	10516
32580.001	-4	10509
32581.000	-4	10508
32582.001	-3	10508
32583.001	4	10514
32584.001	-1	10510
32585.001	-2	10509
32586.001	4	10514
32587.001	-7	10504
32588.001	-3	10506
32589.001	-7	10501
32590.001	7	10513
32591.001	-4	10504
32592.001	-6	10501
32593.001	8	10513
32594.001	-9	10499
32595.001	-5	10500
32596.001	3	10506
32597.001	-1	10503
32598.001	-2	10502
32599.001	5	10508
32600.001	-8	10497
32601.001	4	10507
32602.001	-6	10498
32603.001	-2	10500
32604.001	0	10501
32605.001	-5	10496
32606.001	1	10501
32607.001	-4	10496
32608.001	9	10508
32609.001	-3	10499
32610.001	-6	10495
32611.001	1	10500
32612.001	4	10503
32613.001	-10	10490
32614.001	2	10499
32615.001	-8	10490
32616.001	4	10500
32617.001	-6	10491
32618.001	-1	10494
32619.001	-5	10490
32620.001	-6	10487
32621.001	3	10494
32622.001	-2	10490
32623.001	4	10496
32624.000	-3	10490
32625.001	3	10495
32626.001	4	10497
32627.001	-3	10491
32628.001	-5	10488
32629.001	-4	10488
32630.001	4	10495
32631.001	-1	10491
32632.001	-2	10489
32633.000	-2	10489
32634.001	-1	10489
32635.001	-1	10489
32636.001	-7	10483
32637.001	6	10494
32638.001	2	10491
32639.001	-6	10484
32640.001	0	10488
32641.001	-5	10483
32642.001	1	10488
32643.001	-3	10484
32644.001	-5	10481
32645.001	4	10489
32646.001	-1	10485
32647.001	-9	10476
32648.001	4	10487
32649.001	0	10484
32650.001	-7	10477
32651.001	-1	10481
32652.001	1	10483
32653.001	-5	10477
32654.001	2	10482
32655.001	2	10483
32656.001	-10	10472
32657.001	1	10480
32658.001	5	10484
32659.001	4	10484
32660.001	-10	10472
32661.001	2	10481
32662.001	-2	10477
32663.001	-9	10470
32664.001	-2	10474
32665.001	1	10476
32666.000	8	10484
32667.001	-5	10473
32668.001	-2	10474
32669.001	0	10476
32670.001	8	10484
32671.001	-6	10472
32672.001	5	10481
32673.001	0	10478
32674.001	5	10483
32675.001	-1	10478
32676.001	-2	10477
32677.001	-3	10476
32678.001	5	10483
32679.001	-1	10478
32680.001	4	10483
32681.001	-9	10471
32682.001	3	10480
32683.001	-1	10477
32684.001	5	10483
32685.001	5	10484
32686.001	-9	10472
32687.001	2	10480
32688.001	-1	10478
32689.001	4	10483
32690.001	5	10485
32691.001	-10	10471
32692.001	-4	10474
32693.001	5	10482
32694.001	-1	10478
32695.001	-8	10470
32696.001	-2	10474
32697.001	1	10476
32698.001	-5	10471
32699.001	2	10476
32700.001	-11	10464
32701.001	-4	10467
32702.001	5	10475
32703.001	0	10472
32704.001	-1	10471
32705.001	5	10476
32706.001	-1	10472
32707.001	-2	10471
32708.001	4	10476
32709.001	-2	10471
32710.001	-3	10470
32711.001	-2	10470
32712.001	-1	10470
32713.001	5	10476
32714.001	0	10472
32715.001	-2	10470
32716.001	-15	10457
32717.001	-1	10466
32718.001	-3	10464
32719.001	3	10469
32720.001	-2	10465
32721.001	-3	10463
32722.001	4	10469
32723.001	-1	10466
32724.001	3	10469
32725.001	-2	10465
32726.000	-3	10464
32727.001	3	10469
32728.001	12	10479
32729.001	-3	10467
32730.001	-6	10463
32731.001	1	10468
32732.001	-4	10464
32733.001	-4	10463
32734.001	4	10469
32735.001	-8	10459
32736.001	4	10468
32737.001	-7	10458
32738.001	-1	10462
32739.001	0	10463
32740.001	8	10471
32741.001	-6	10459
32742.001	-1	10463
32743.001	-6	10457
32744.001	-6	10455
32745.001	3	10463
32746.001	-3	10458
32747.001	-9	10451
32748.001	-2	10455
32749.001	1	10457
32750.001	1	10458
32751.001	-6	10451
32752.001	1	10456
32753.001	-4	10451
32754.001	2	10456
32755.001	-10	10445
32756.001	-10	10442
32757.001	-1	10448
32758.001	3	10452
32759.001	2	10451
32760.001	-5	10445
32761.001	1	10450
32762.001	-3	10446
32763.001	-5	10443
32764.001	3	10449
32765.001	-1	10446
32766.001	-3	10444
32767.001	-2	10444
32768.001	5	10451
32769.001	-1	10446
32770.001	-2	10445
32771.001	4	10450
32772.001	-1	10446
32773.001	-3	10444
32774.001	4	10450
32775.001	-2	10445
32776.001	-2	10445
32777.001	-2	10444
32778.001	-2	10444
32779.001	6	10451
32780.001	-7	10440
32781.001	-2	10443
32782.001	6	10450
32783.001	-5	10441
32784.001	5	10449
32785.001	-6	10440
32786.001	-1	10443
32787.001	7	10451
32788.001	1	10447
32789.001	5	10451
32790.001	-1	10447
32791.001	3	10450
32792.001	-9	10439
32793.001	-3	10443
32794.001	5	10450
32795.001	0	10446
32796.001	5	10451
32797.001	-1	10447
32798.001	3	10450
32799.001	-2	10446
32800.001	2	10450
32801.001	-9	10439
32802.001	9	10455
32803.001	-1	10447
32804.001	3	10451
32805.001	3	10452
32806.001	-4	10446
32807.001	1	10450
32808.000	-3	10446
32809.001	2	10450
32810.001	-3	10446
32811.001	2	10450
32812.001	4	10452
32813.001	-4	10445
32814.001	2	10450
32815.001	-4	10445
32816.001	-4	10444
32817.001	-3	10443
32818.001	-2	10444
32819.001	6	10451
32820.001	0	10447
32821.001	4	10451
32822.001	-8	10440
32823.001	3	10449
32824.001	5	10451
32825.001	-8	10440
32826.001	3	10449
32827.001	6	10452
32828.001	-8	10440
32829.001	9	10455
32830.001	-1	10448
32831.001	-4	10444
32832.001	3	10450
32833.001	4	10452
32834.001	3	10452
32835.001	-4	10446
32836.001	1	10450
32837.001	2	10451
32838.001	2	10452
32839.001	1	10451
32840.001	8	10459
32841.001	-6	10447
32842.001	4	10455
32843.001	0	10452
32844.001	-8	10444
32845.001	5	10455
32846.001	1	10453
32847.001	-7	10445
32848.001	-7	10443
32849.001	8	10456
32850.001	3	10453
32851.001	-5	10446
32852.001	0	10449
32853.001	-5	10444
32854.001	-4	10444
32855.001	3	10450
32856.001	4	10452
32857.001	-3	10446
32858.001	-4	10444
32859.001	-3	10444
32860.001	-2	10444
32861.001	-1	10444
32862.001	-1	10444
32863.001	0	10445
32864.001	6	10451
32865.001	0	10446
32866.001	-14	10432
32867.001	-2	10440
32868.001	3	10445
32869.001	-10	10433
32870.001	2	10442
32871.001	5	10445
32872.001	11	10453
32873.001	-10	10435
32874.001	6	10448
32875.001	3	10447
32876.001	1	10446
32877.001	-6	10439
32878.001	-1	10442
32879.001	-4	10439
32880.001	2	10444
32881.001	9	10451
32882.001	2	10447
32883.001	0	10446
32884.001	-7	10439
32885.001	-1	10442
32886.001	1	10444
32887.001	2	10445
32888.001	8	10452
32889.001	7	10453
32890.001	-9	10440
32891.001	3	10449
32892.001	5	10452
32893.001	5	10453
32894.001	-4	10446
32895.001	1	10450
32896.001	3	10452
32897.001	9	10459
32898.001	-5	10447
32899.001	-2	10449
32900.001	0	10450
32901.001	1	10451
32902.001	-5	10446
32903.001	6	10455
32904.001	9	10460
32905.001	-6	10448
32906.001	3	10455
32907.001	6	10459
32908.001	-2	10453
32909.001	-9	10445
32910.001	3	10454
32911.001	0	10452
32912.001	5	10457
32913.001	-7	10447
32914.001	4	10456
32915.001	6	10459
32916.001	-2	10453
32917.001	-3	10451
32918.001	3	10456
32919.001	-2	10452
32920.001	-3	10450
32921.001	-2	10450
32922.001	5	10457
32923.001	6	10459
32924.001	4	10459
32925.001	-4	10452
32926.001	1	10456
32927.001	9	10464
32928.001	2	10460
32929.001	-7	10452
32930.001	-1	10456
32931.001	7	10463
32932.001	1	10459
32933.001	-7	10452
32934.001	5	10462
32935.001	1	10459
32936.001	5	10463
32937.001	-7	10453
32938.001	4	10462
32939.001	6	10465
32940.001	12	10473
32941.001	-4	10460
32942.001	-1	10462
32943.001	1	10464
32944.001	8	10471
32945.001	-6	10460
32946.001	4	10468
32947.001	1	10466
32948.001	-8	10457
32949.001	5	10468
32950.001	1	10465
32951.001	6	10471
32952.001	-7	10460
32953.001	3	10467
32954.001	0	10465
32955.001	-2	10463
32956.001	5	10470
32957.001	6	10472
32958.001	-9	10459
32959.001	2	10467
32960.001	-1	10465
32961.001	11	10477
32962.001	4	10473
32963.001	-11	10459
32964.001	0	10467
32965.001	3	10470
32966.001	-3	10465
32967.001	3	10470
32968.001	3	10471
32969.001	-3	10466
32970.001	8	10476
32971.001	2	10472
32972.001	-6	10465
32973.001	-1	10468
32974.001	2	10471
32975.001	-5	10464
32976.001	8	10476
32977.001	2	10472
32978.001	0	10471
32979.001	0	10471
32980.001	6	10477
32981.001	-7	10466
32982.001	4	10474
32983.001	0	10472
32984.001	-1	10471
32985.001	-2	10469
32986.001	-1	10470
32987.001	0	10470
32988.001	0	10470
32989.001	6	10476
32990.001	-7	10465
32991.001	11	10481
32992.001	0	10473
32993.001	-3	10470
32994.001	10	10483
32995.001	-2	10474
32996.001	1	10476
32997.001	-5	10470
32998.001	8	10482
32999.001	3	10479
33000.001	7	10484
33001.001	-7	10472
33002.001	4	10481
33003.001	-7	10471
33004.001	5	10481
33005.001	1	10479
33006.001	-1	10477
33007.001	5	10483
33008.001	-1	10478
33009.001	4	10483
33010.001	-2	10478
33011.001	-4	10475
33012.001	4	10482
33013.001	-8	10471
33014.001	10	10487
33015.001	6	10486
33016.001	-3	10479
33017.001	1	10482
33018.001	2	10483
33019.001	8	10490
33020.001	-5	10479
33021.001	6	10489
33022.001	0	10485
33023.001	5	10490
33024.001	5	10491
33025.001	3	10491
33026.001	9	10497
33027.001	-6	10485
33028.001	-8	10481
33029.001	7	10494
33030.001	2	10491
33031.001	-6	10484
33032.001	7	10495
33033.001	1	10491
33034.001	-7	10483
33035.001	6	10494
33036.001	1	10491
33037.001	6	10496
33038.001	0	10492
33039.001	-3	10489
33040.001	4	10495
33041.001	-2	10490
33042.001	4	10496
33043.001	10	10503
33044.001	3	10499
33045.001	0	10497
33046.001	-1	10496
33047.001	6	10503
33048.001	6	10504
33049.001	-3	10497
33050.001	-4	10495
33051.001	3	10501
33052.001	-2	10497
33053.001	-3	10495
33054.001	-3	10494
33055.001	-8	10489
33056.001	6	10500
33057.001	2	10498
33058.001	0	10497
33059.001	-1	10496
33060.001	6	10502
33061.001	6	10504
33062.001	4	10504
33063.001	-4	10497
33064.001	-5	10495
33065.001	2	10500
33066.001	5	10504
33067.001	3	10503
33068.001	8	10509
33069.001	1	10505
33070.001	-1	10503
33071.001	-2	10502
33072.001	-2	10501
33073.001	0	10503
33074.001	-1	10502
33075.001	0	10502
33076.001	0	10502
33077.001	7	10509
33078.001	-1	10503
33079.001	-2	10502
33080.001	-1	10502
33081.001	-1	10502
33082.001	-1	10502
33083.001	-1	10502
33084.001	6	10508
33085.001	7	10511
33086.001	-2	10504
33087.001	-4	10502
33088.001	-3	10501
33089.001	4	10507
33090.001	-1	10504
33091.001	4	10508
33092.001	5	10511
33093.001	3	10510
33094.001	-5	10503
33095.001	1	10507
33096.001	2	10509
33097.001	2	10509
33098.001	1	10509
33099.001	1	10509
33100.001	1	10510
33101.001	0	10509
33102.001	-1	10508
33103.001	7	10516
33104.001	0	10511
33105.001	-2	10509
33106.001	4	10514
33107.001	-1	10510
33108.001	4	10515
33109.001	-3	10509
33110.001	3	10514
33111.001	4	10516
33112.001	-3	10510
33113.001	2	10514
33114.001	-4	10509
33115.001	-4	10508
33116.001	-3	10508
33117.001	4	10514
33118.001	-8	10503
33119.001	-2	10507
33120.001	7	10515
33121.001	7	10517
33122.001	5	10517
33123.001	3	10517
33124.001	1	10516
33125.001	1	10516
33126.001	-6	10509
33127.001	0	10513
33128.001	2	10515
33129.001	1	10515
33130.001	-5	10509
33131.001	7	10520
33132.001	3	10518
33133.001	6	10522
33134.001	6	10524
33135.001	-9	10510
33136.001	2	10519
33137.001	-1	10516
33138.001	-2	10515
33139.001	-2	10514
33140.001	5	10521
33141.001	6	10523
33142.001	4	10523
33143.001	-4	10516
33144.001	1	10520
33145.001	3	10522
33146.001	8	10528
33147.001	2	10525
33148.001	-2	10521
33149.001	5	10528
33150.001	-1	10523
33151.001	-3	10521
33152.001	4	10527
33153.001	-8	10516
33154.001	4	10526
33155.001	0	10523
33156.001	-2	10521
33157.001	-1	10521
33158.001	5	10527
33159.001	-6	10518
33160.001	4	10526
33161.001	6	10529
33162.001	-8	10517
33163.001	3	10525
33164.001	6	10529
33165.001	-2	10523
33166.001	9	10533
33167.001	4	10531
33168.001	1	10529
33169.001	-1	10528
33170.001	-1	10527
33171.001	6	10534
33172.001	0	10530
33173.001	5	10535
33174.001	-9	10522
33175.001	10	10539
33176.001	-1	10531
33177.001	2	10533
33178.001	-3	10529
33179.001	9	10540
33180.001	-3	10531
33181.001	7	10540
33182.001	-5	10530
33183.001	-1	10532
33184.001	1	10534
33185.001	1	10534
33186.001	7	10541
33187.001	1	10537
33188.001	5	10541
33189.001	4	10542
33190.001	-3	10536
33191.001	8	10546
33192.001	3	10543
33193.001	-6	10535
33194.001	6	10545
33195.001	-5	10536
33196.001	-1	10539
33197.001	7	10546
33198.001	-5	10537
33199.001	0	10540
33200.001	7	10547
33201.001	0	10542
33202.001	-1	10541
33203.001	5	10547
33204.001	-1	10542
33205.001	-3	10540
33206.001	4	10546
33207.001	-1	10542
33208.001	-3	10540
33209.001	10	10552
33210.001	5	10550
33211.001	-4	10543
33212.001	13	10558
33213.001	2	10551
33214.001	4	10554
33215.001	10	10561
33216.001	2	10556
33217.001	0	10555
33218.001	-2	10553
33219.001	5	10559
33220.001	13	10569
33221.001	-3	10557
33222.001	1	10560
33223.001	1	10560
33224.001	7	10566
33225.001	8	10569
33226.001	-2	10562
33227.001	-4	10559
33228.001	3	10565
33229.001	-2	10561
33230.001	-3	10559
33231.001	5	10566
33232.001	-2	10561
33233.001	-3	10559
33234.001	4	10565
33235.001	-1	10562
33236.001	3	10565
33237.001	4	10567
33238.001	3	10567
33239.001	3	10568
33240.001	0	10566
33241.001	1	10567
33242.001	-7	10559
33243.001	0	10564
33244.001	2	10566
33245.001	2	10567
33246.001	1	10567
33247.001	1	10567
33248.001	7	10573
33249.001	-6	10562
33250.001	4	10570
33251.001	0	10568
33252.001	-1	10567
33253.001	-2	10565
33254.001	-1	10566
33255.001	6	10572
33256.001	0	10568
33257.001	-2	10566
33258.001	-2	10566
33259.001	5	10572
33260.001	0	10569
33261.001	4	10573
33262.001	4	10574
33263.001	3	10574
33264.001	2	10574
33265.001	1	10573
33266.001	0	10573
33267.001	0	10573
33268.001	-1	10572
33269.001	7	10579
33270.001	-13	10562
33271.001	-2	10569
33272.001	2	10572
33273.001	3	10574
33274.001	9	10581
33275.001	1	10575
33276.001	4	10579
33277.001	5	10581
33278.001	3	10580
33279.001	2	10580
33280.001	-12	10567
33281.001	1	10576
33282.001	4	10579
33283.001	3	10580
33284.001	9	10587
33285.001	2	10582
33286.001	-8	10573
33287.001	-1	10577
33288.001	0	10578
33289.001	8	10586
33290.001	7	10588
33291.001	-2	10581
33292.001	-3	10579
33293.001	-3	10578
33294.001	4	10584
33295.001	6	10587
33296.001	4	10587
33297.001	-5	10579
33298.001	1	10584
33299.001	3	10586
33300.001	2	10586
33301.001	-5	10580
33302.001	7	10590
33303.001	3	10588
33304.001	6	10592
33305.001	6	10594
33306.001	4	10594
33307.001	2	10593
33308.001	-6	10586
33309.001	7	10597
33310.001	2	10594
33311.001	0	10593
33312.001	6	10599
33313.001	-1	10593
33314.001	-9	10585
33315.001	4	10595
33316.001	7	10600
33317.001	0	10595
33318.001	3	10598
33319.001	4	10600
33320.001	-4	10593
33321.001	2	10598
33322.001	-4	10592
33323.001	9	10604
33324.001	-3	10595
33325.001	0	10597
33326.001	-5	10592
33327.001	2	10597
33328.001	10	10606
33329.001	-4	10595
33330.001	5	10603
33331.001	-5	10594
33332.001	5	10603
33333.001	-6	10593
33334.001	0	10597
33335.001	1	10598
33336.001	7	10605
33337.001	0	10600
33338.001	-1	10599
33339.001	-1	10598
33340.001	5	10604
33341.001	5	10606
33342.001	4	10606
33343.001	-3	10600
33344.001	1	10603
33345.001	-4	10599
33346.001	8	10610
33347.001	-3	10601
33348.001	-6	10597
33349.001	8	10609
33350.001	-3	10601
33351.001	8	10611
33352.001	2	10607
33353.001	-1	10605
33354.001	6	10611
33355.001	-1	10606
33356.001	-3	10604
33357.001	11	10617
33358.001	-1	10608
33359.001	1	10610
33360.001	3	10612
33361.001	1	10611
33362.001	1	10612
33363.001	1	10612
33364.001	0	10611
33365.001	0	10611
33366.001	6	10617
33367.001	0	10613
33368.001	-2	10611
33369.001	5	10617
33370.001	-1	10613
33371.001	-3	10611
33372.001	10	10623
33373.001	-2	10614
33374.001	-4	10611
33375.001	-4	10610
33376.001	3	10616
33377.001	-1	10613
33378.001	-9	10604
33379.001	-2	10609
33380.001	7	10617
33381.001	1	10613
33382.001	-1	10611
33383.001	5	10617
33384.001	-1	10613
33385.001	4	10617
33386.001	-2	10612
33387.001	3	10617
33388.001	-3	10612
33389.001	3	10617
33390.001	-3	10612
33391.001	3	10617
33392.001	10	10625
33393.001	3	10621
33394.001	-7	10612
33395.001	-1	10616
33396.001	1	10617
33397.001	1	10618
33398.001	-5	10612
33399.001	0	10615
33400.001	3	10618
33401.001	-5	10611
33402.001	2	10617
33403.001	9	10624
33404.001	8	10626
33405.001	0	10620
33406.001	-3	10617
33407.001	-3	10617
33408.001	-2	10617
33409.001	5	10623
33410.001	0	10620
33411.001	4	10624
33412.001	4	10625
33413.001	3	10625
33414.001	-4	10619
33415.001	-5	10617
33416.001	2	10622
33417.001	-3	10618
33418.001	3	10623
33419.001	4	10625
33420.001	4	10626
33421.001	2	10625
33422.001	13	10637
33423.001	0	10628
33424.001	-4	10624
33425.001	-3	10623
33426.001	-3	10623
33427.001	-1	10624
33428.001	-1	10623
33429.001	6	10630
33430.001	0	10626
33431.001	4	10630
33432.001	5	10632
33433.001	-4	10625
33434.001	-4	10623
33435.001	-4	10622
33436.001	-2	10623
33437.001	-1	10623
33438.001	6	10630
33439.001	0	10626
33440.001	4	10630
33441.001	-2	10625
33442.001	10	10636
33443.001	4	10633
33444.001	1	10632
33445.001	-7	10624
33446.001	-1	10628
33447.001	2	10631
33448.001	-5	10624
33449.001	1	10629
33450.001	3	10631
33451.001	2	10631
33452.001	-5	10624
33453.001	1	10629
33454.001	3	10631
33455.001	2	10631
33456.001	1	10631
33457.001	-6	10624
33458.001	0	10628
33459.001	2	10630
33460.001	2	10631
33461.001	-5	10624
33462.001	1	10629
33463.001	-4	10624
33464.001	2	10629
33465.001	-3	10625
33466.001	3	10630
33467.001	3	10631
33468.001	-3	10626
33469.001	1	10629
33470.001	-3	10625
33471.001	2	10629
33472.001	9	10637
33473.001	3	10633
33474.001	-6	10625
33475.001	-1	10628
33476.001	1	10630
33477.001	1	10630
33478.001	7	10637
33479.001	1	10633
33480.001	-8	10624
33481.001	-2	10628
33482.001	0	10629
33483.001	1	10630
33484.001	2	10631
33485.001	-6	10624
33486.001	0	10628
33487.001	2	10630
33488.001	2	10631
33489.001	2	10631
33490.001	1	10631
33491.001	0	10630
33492.001	0	10630
33493.001	0	10630
33494.001	0	10630
33495.001	0	10630
33496.001	6	10636
33497.001	0	10632
33498.001	-2	10630
33499.001	-2	10630
33500.001	-1	10630
33501.001	0	10631
33502.001	-1	10630
33503.001	0	10630
33504.001	6	10636
33505.001	7	10639
33506.001	4	10638
33507.001	3	10638
33508.001	1	10637
33509.001	0	10637
33510.001	-6	10631
33511.001	0	10635
33512.001	2	10637
33513.001	2	10637
33514.001	7	10643
33515.001	-6	10632
33516.001	-1	10635
33517.001	-6	10630
33518.001	1	10635
33519.001	2	10637
33520.001	2	10637
33521.001	2	10638
33522.001	1	10637
33523.001	0	10637
33524.001	7	10644
33525.001	0	10639
33526.001	-9	10630
33527.001	5	10641
33528.001	0	10638
33529.001	6	10644
33530.001	5	10644
33531.001	-2	10639
33532.001	2	10642
